img_path,clas,split,resized
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1217_bacteria_3169.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1217_bacteria_3169.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1217_virus_2063.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1217_virus_2063.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1218_bacteria_3171.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1218_bacteria_3171.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1218_virus_2066.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1218_virus_2066.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1219_bacteria_3172.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1219_bacteria_3172.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1219_virus_2067.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1219_virus_2067.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1220_bacteria_3173.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1220_bacteria_3173.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1220_bacteria_3174.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1220_bacteria_3174.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1220_virus_2068.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1220_virus_2068.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1222_bacteria_3177.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1222_bacteria_3177.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1222_virus_2071.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1222_virus_2071.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1223_bacteria_3178.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1223_bacteria_3178.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1223_virus_2073.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1223_virus_2073.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1224_virus_2074.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1224_virus_2074.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1225_bacteria_3180.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1225_bacteria_3180.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1225_virus_2076.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1225_virus_2076.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1226_virus_2077.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1226_virus_2077.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1227_bacteria_3182.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1227_bacteria_3182.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1227_virus_2078.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1227_virus_2078.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1228_bacteria_3183.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1228_bacteria_3183.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1228_virus_2079.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1228_virus_2079.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1229_virus_2080.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1229_virus_2080.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1230_bacteria_3185.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1230_bacteria_3185.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1230_virus_2081.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1230_virus_2081.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1231_bacteria_3186.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1231_bacteria_3186.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1231_virus_2088.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1231_virus_2088.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1232_virus_2089.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1232_virus_2089.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1233_bacteria_3188.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1233_bacteria_3188.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1233_virus_2090.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1233_virus_2090.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1234_bacteria_3189.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1234_bacteria_3189.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1234_bacteria_3190.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1234_bacteria_3190.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1234_virus_2093.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1234_virus_2093.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1235_bacteria_3191.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1235_bacteria_3191.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1235_virus_2095.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1235_virus_2095.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1236_bacteria_3192.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1236_bacteria_3192.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1236_virus_2096.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1236_virus_2096.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1237_bacteria_3193.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1237_bacteria_3193.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1237_virus_2097.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1237_virus_2097.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1238_bacteria_3194.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1238_bacteria_3194.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1238_virus_2098.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1238_virus_2098.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1239_bacteria_3195.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1239_bacteria_3195.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1239_virus_2099.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1239_virus_2099.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1240_bacteria_3196.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1240_bacteria_3196.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1241_bacteria_3197.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1241_bacteria_3197.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1241_virus_2106.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1241_virus_2106.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1242_bacteria_3198.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1242_bacteria_3198.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1242_virus_2108.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1242_virus_2108.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1242_virus_2109.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1242_virus_2109.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1243_bacteria_3199.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1243_bacteria_3199.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1243_virus_2110.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1243_virus_2110.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1244_bacteria_3200.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1244_bacteria_3200.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1244_virus_2111.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1244_virus_2111.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1246_bacteria_3202.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1246_bacteria_3202.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1247_bacteria_3203.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1247_bacteria_3203.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1247_virus_2115.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1247_virus_2115.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1248_bacteria_3204.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1248_bacteria_3204.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1248_virus_2117.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1248_virus_2117.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1249_bacteria_3205.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1249_bacteria_3205.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1249_virus_2118.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1249_virus_2118.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1250_bacteria_3207.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1250_bacteria_3207.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1251_bacteria_3208.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1251_bacteria_3208.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1252_bacteria_3209.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1252_bacteria_3209.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1252_virus_2124.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1252_virus_2124.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1253_bacteria_3211.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1253_bacteria_3211.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1253_virus_2129.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1253_virus_2129.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1254_virus_2130.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1254_virus_2130.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1255_virus_2132.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1255_virus_2132.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1256_bacteria_3214.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1256_bacteria_3214.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1257_bacteria_3215.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1257_bacteria_3215.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1258_bacteria_3216.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1258_bacteria_3216.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1258_virus_2138.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1258_virus_2138.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1259_bacteria_3217.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1259_bacteria_3217.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1259_virus_2139.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1259_virus_2139.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1260_bacteria_3218.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1260_bacteria_3218.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1260_virus_2140.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1260_virus_2140.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1261_bacteria_3219.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1261_bacteria_3219.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1261_virus_2145.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1261_virus_2145.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1261_virus_2147.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1261_virus_2147.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1261_virus_2148.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1261_virus_2148.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1262_bacteria_3220.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1262_bacteria_3220.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1263_bacteria_3221.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1263_bacteria_3221.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1264_bacteria_3222.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1264_bacteria_3222.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1264_virus_2155.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1264_virus_2155.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1265_bacteria_3223.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1265_bacteria_3223.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1265_virus_2156.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1265_virus_2156.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1266_bacteria_3224.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1266_bacteria_3224.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1266_bacteria_3225.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1266_bacteria_3225.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1266_virus_2158.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1266_virus_2158.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1267_bacteria_3226.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1267_bacteria_3226.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1267_virus_2160.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1267_virus_2160.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1268_bacteria_3227.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1268_bacteria_3227.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1268_bacteria_3228.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1268_bacteria_3228.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1268_virus_2161.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1268_virus_2161.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1269_bacteria_3229.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1269_bacteria_3229.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1269_virus_2162.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1269_virus_2162.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1270_bacteria_3230.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1270_bacteria_3230.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1270_virus_2163.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1270_virus_2163.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1271_bacteria_3231.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1271_bacteria_3231.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1271_virus_2164.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1271_virus_2164.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1272_bacteria_3232.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1272_bacteria_3232.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1272_virus_2190.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1272_virus_2190.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1273_bacteria_3233.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1273_bacteria_3233.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1273_bacteria_3234.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1273_bacteria_3234.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1273_virus_2191.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1273_virus_2191.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1274_bacteria_3235.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1274_bacteria_3235.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1274_bacteria_3236.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1274_bacteria_3236.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1274_virus_2193.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1274_virus_2193.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1275_bacteria_3237.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1275_bacteria_3237.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1276_bacteria_3239.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1276_bacteria_3239.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1276_virus_2198.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1276_virus_2198.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1277_bacteria_3240.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1277_bacteria_3240.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1278_virus_2201.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1278_virus_2201.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1279_bacteria_3242.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1279_bacteria_3242.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\PNEUMONIA\person1280_bacteria_3243.jpeg,PNEUMONIA,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_PNEUMONIA_person1280_bacteria_3243.jpeg
